track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,release_date,in_playlist
4sPJjs8vUK0tt9mIrpq6Ye,Desde Cero (feat. Santa Fe Klan),"['MC Davo', 'Santa Fe Klan']",61,Canciones Mamalonas,spotify:track:4sPJjs8vUK0tt9mIrpq6Ye,0.859,0.698,10,-5.001,0,0.131,0.0537,0.0,0.0278,0.909,75.961,audio_features,4sPJjs8vUK0tt9mIrpq6Ye,https://api.spotify.com/v1/tracks/4sPJjs8vUK0tt9mIrpq6Ye,https://api.spotify.com/v1/audio-analysis/4sPJjs8vUK0tt9mIrpq6Ye,193421,4,2020,0
6YWjskKykdPsBuiTBOg1VK,Δ. Dieu ne ment jamais,['Damso'],66,Ipséité,spotify:track:6YWjskKykdPsBuiTBOg1VK,0.756,0.736,11,-7.719,1,0.0443,0.0597,4.96e-06,0.0373,0.612,115.983,audio_features,6YWjskKykdPsBuiTBOg1VK,https://api.spotify.com/v1/tracks/6YWjskKykdPsBuiTBOg1VK,https://api.spotify.com/v1/audio-analysis/6YWjskKykdPsBuiTBOg1VK,199347,4,2017,0
5ff77CZZUpY8Gvu5GuA6vb,HAUNTED,['Isabel LaRosa'],63,HAUNTED,spotify:track:5ff77CZZUpY8Gvu5GuA6vb,0.64,0.69,5,-6.637,0,0.207,0.0169,1.9e-06,0.152,0.629,121.048,audio_features,5ff77CZZUpY8Gvu5GuA6vb,https://api.spotify.com/v1/tracks/5ff77CZZUpY8Gvu5GuA6vb,https://api.spotify.com/v1/audio-analysis/5ff77CZZUpY8Gvu5GuA6vb,137851,4,2022,0
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),"['The Weeknd', 'Ariana Grande']",75,Save Your Tears (Remix),,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,audio_features,,,,191013,4,2021,1
2IxgTJhO6jDEPXhIJUe7Gt,Anything for you,['Yasmin Sydney'],26,Anything for you,,0.68,0.485,0,-10.112,0,0.087,0.165,0.000134,0.25,0.671,119.98,audio_features,,,,192101,4,2024,1
5qljVl7ywklYkhbpnEhTSu,On Your Mind,['Anna Duboc'],28,On Your Mind,,0.886,0.415,7,-9.256,1,0.0861,0.661,2.2e-05,0.168,0.635,115.031,audio_features,,,,144987,4,2024,1
4UOXo3xWnxYdTf3sFyRaUG,500 PS,"['Bonez MC', 'RAF Camora']",62,Palmen aus Plastik 2,spotify:track:4UOXo3xWnxYdTf3sFyRaUG,0.805,0.924,7,-5.883,0,0.0439,0.391,0.00448,0.0902,0.836,139.976,audio_features,4UOXo3xWnxYdTf3sFyRaUG,https://api.spotify.com/v1/tracks/4UOXo3xWnxYdTf3sFyRaUG,https://api.spotify.com/v1/audio-analysis/4UOXo3xWnxYdTf3sFyRaUG,181971,4,2018,0
2raFBS5ysJMxhd755bvAcf,JET_Set.mp3,"['Emilia', 'NATHY PELUSO']",61,.mp3,spotify:track:2raFBS5ysJMxhd755bvAcf,0.658,0.798,0,-4.108,1,0.138,0.0341,0.0,0.175,0.568,135.515,audio_features,2raFBS5ysJMxhd755bvAcf,https://api.spotify.com/v1/tracks/2raFBS5ysJMxhd755bvAcf,https://api.spotify.com/v1/audio-analysis/2raFBS5ysJMxhd755bvAcf,145920,5,2023,0
336sgCQzlFsAuYgY08dl86,Cruise in the Boogie Lane,"['Kathleen Blackwell', 'Arlan Oscar']",22,Cruise in the Boogie Lane,,0.817,0.833,0,-5.113,1,0.0588,0.0113,0.0917,0.0451,0.831,117.013,audio_features,,,,357302,4,2024,1
7A3zDyl2Gse2nm4cMq2Swm,If I Drink Enough,['The Reklaws'],36,One Beer Away,,0.623,0.455,3,-6.331,1,0.035,0.756,0.0,0.123,0.384,84.96,audio_features,,,,171228,4,2024,1
2pV2RxQ6rXirfhGjabSLUb,Sin Evidencias,['Calle 24'],61,AMOR DE LA CALLE,spotify:track:2pV2RxQ6rXirfhGjabSLUb,0.677,0.385,8,-8.159,1,0.0412,0.417,0.0,0.0796,0.969,135.718,audio_features,2pV2RxQ6rXirfhGjabSLUb,https://api.spotify.com/v1/tracks/2pV2RxQ6rXirfhGjabSLUb,https://api.spotify.com/v1/audio-analysis/2pV2RxQ6rXirfhGjabSLUb,195124,4,2023,0
030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),['USHER'],76,Raymond v Raymond (Expanded Edition),spotify:track:030OCtLMrljNhp8OWHBWW3,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975,audio_features,030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/audio-analysis/030OCtLMrljNhp8OWHBWW3,224093,4,2010,0
543d68hZ4dzVePFfdVc0Ki,Angel,['Jon Secada'],54,Jon Secada,spotify:track:543d68hZ4dzVePFfdVc0Ki,0.485,0.477,0,-8.948,1,0.0262,0.295,3.35e-05,0.202,0.134,151.704,audio_features,543d68hZ4dzVePFfdVc0Ki,https://api.spotify.com/v1/tracks/543d68hZ4dzVePFfdVc0Ki,https://api.spotify.com/v1/audio-analysis/543d68hZ4dzVePFfdVc0Ki,275040,4,1992,0
41ltW0Hdn3S0PehBaTz7Rw,Taste for Blood,['Sadye'],35,Taste for Blood,,0.683,0.72,11,-5.529,0,0.0353,0.0686,1.4e-05,0.0899,0.483,123.022,audio_features,,,,186327,4,2024,1
6e4XMoYbfGrbZxQQhPdhVO,Letting Go,['Lockyer Boys'],13,Letting Go,,0.667,0.876,8,-5.435,1,0.0728,0.011,0.000345,0.0747,0.912,157.918,audio_features,,,,188948,4,2024,1
0P8bIaYfsiI1yNeM2jywuP,Dumlla Dumlla,"['Dafina Zeqiri', 'DYSTINCT']",63,Dumlla Dumlla,spotify:track:0P8bIaYfsiI1yNeM2jywuP,0.882,0.638,1,-5.796,0,0.0487,0.129,0.000607,0.0867,0.941,128.053,audio_features,0P8bIaYfsiI1yNeM2jywuP,https://api.spotify.com/v1/tracks/0P8bIaYfsiI1yNeM2jywuP,https://api.spotify.com/v1/audio-analysis/0P8bIaYfsiI1yNeM2jywuP,186038,4,2024,0
0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,['Pat Benatar'],70,Crimes Of Passion,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,0.741,0.58,4,-9.05,1,0.0304,0.117,3.61e-05,0.212,0.944,127.402,audio_features,0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267,4,1980,0
1U0O8hKP0eSbxpMv6QYOB7,When It Rains Again,['Valdemar'],0,When It Rains Again,,0.653,0.698,2,-2.627,1,0.0461,0.52,0.0,0.124,0.638,133.046,audio_features,,,,198000,4,2024,1
5dAxeuDkIkpa6wZpMOuG9i,I Fought the Law,['The Clash'],59,The Cost of Living - EP,spotify:track:5dAxeuDkIkpa6wZpMOuG9i,0.526,0.9,2,-6.815,1,0.0545,0.00539,4.12e-05,0.14,0.883,151.279,audio_features,5dAxeuDkIkpa6wZpMOuG9i,https://api.spotify.com/v1/tracks/5dAxeuDkIkpa6wZpMOuG9i,https://api.spotify.com/v1/audio-analysis/5dAxeuDkIkpa6wZpMOuG9i,163240,4,2013,0
1tbDQYle1fvXy3QI3FFGoi,running,['Diego Fragnaud'],27,running,,0.575,0.803,11,-5.216,0,0.0556,0.0472,0.0,0.113,0.446,144.007,audio_features,,,,253333,4,2024,1
6kitJto2EzjQ47EusX7EBJ,Summerlin,['Parlour Magic'],33,Summerlin,,0.618,0.72,8,-8.528,0,0.0269,0.0472,0.0963,0.119,0.862,129.042,audio_features,,,,210265,4,2024,1
6CUWzTRmC1GjjSDTtiVfsI,None Of Your Business,['Salt-N-Pepa'],52,Very Necessary,spotify:track:6CUWzTRmC1GjjSDTtiVfsI,0.765,0.569,6,-9.511,1,0.479,0.193,0.0,0.0586,0.752,197.9,audio_features,6CUWzTRmC1GjjSDTtiVfsI,https://api.spotify.com/v1/tracks/6CUWzTRmC1GjjSDTtiVfsI,https://api.spotify.com/v1/audio-analysis/6CUWzTRmC1GjjSDTtiVfsI,213173,4,1993,0
6Xprc4GuCejWA3BjU5knyw,Do You Wanna Touch Me (Oh Yeah),['Joan Jett & the Blackhearts'],49,Bad Reputation (Expanded Edition),spotify:track:6Xprc4GuCejWA3BjU5knyw,0.572,0.836,11,-3.159,1,0.0867,0.0247,0.000221,0.159,0.726,127.667,audio_features,6Xprc4GuCejWA3BjU5knyw,https://api.spotify.com/v1/tracks/6Xprc4GuCejWA3BjU5knyw,https://api.spotify.com/v1/audio-analysis/6Xprc4GuCejWA3BjU5knyw,226520,4,1981,0
2sXcE2qfGRzae0e0VEaAno,Mind Games,['Ben E. Davis'],23,Mind Games,,0.633,0.894,5,-3.315,1,0.0526,0.0793,0.0,0.0976,0.565,132.985,audio_features,,,,223185,4,2024,1
5cmZe5DxE3uicDwfe24ls6,Indie Safar (2022),"['Madoc', 'Aditya A', 'Dikshant', 'Deepak Rathore Project', 'Mitraz', 'OAFF', 'Savera', 'Anumita Nadesan', 'Deepanshu Raj', 'Pina Colada Blues', 'Ronit Vinta', 'KASYAP']",37,Indie Safar (2022),spotify:track:5cmZe5DxE3uicDwfe24ls6,0.7,0.59,9,-6.607,1,0.0291,0.512,5.97e-06,0.301,0.19,102.998,audio_features,5cmZe5DxE3uicDwfe24ls6,https://api.spotify.com/v1/tracks/5cmZe5DxE3uicDwfe24ls6,https://api.spotify.com/v1/audio-analysis/5cmZe5DxE3uicDwfe24ls6,241893,4,2022,0
57a1YiiHSa66S2XhbnGRJY,My Sky,['Emmanuel Kelly'],34,My Sky,,0.525,0.803,4,-7.284,1,0.0395,0.00332,3.69e-06,0.0601,0.272,128.011,audio_features,,,,262500,4,2024,1
3EAMkzfRArov8Yr6NlgCnr,Panama City,"['Bekx', 'Young Buck', 'JC']",20,Panama City,,0.619,0.845,8,-5.773,1,0.0845,0.00342,0.0,0.168,0.749,84.993,audio_features,,,,206102,4,2024,1
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),"['Alok', 'Ella Eyre', 'Kenny Dope', 'Never Dull']",77,Deep Down (feat. Never Dull),spotify:track:7MIhUdNJtaOnDmC5nBC1fb,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,audio_features,7MIhUdNJtaOnDmC5nBC1fb,https://api.spotify.com/v1/tracks/7MIhUdNJtaOnDmC5nBC1fb,https://api.spotify.com/v1/audio-analysis/7MIhUdNJtaOnDmC5nBC1fb,165753,4,2022,0
7oQepKHmXDaPC3rgeLRvQu,Komet,"['Udo Lindenberg', 'Apache 207']",68,Komet,spotify:track:7oQepKHmXDaPC3rgeLRvQu,0.55,0.5,7,-5.779,0,0.045,0.285,0.0,0.116,0.351,115.016,audio_features,7oQepKHmXDaPC3rgeLRvQu,https://api.spotify.com/v1/tracks/7oQepKHmXDaPC3rgeLRvQu,https://api.spotify.com/v1/audio-analysis/7oQepKHmXDaPC3rgeLRvQu,167357,4,2023,0
4vqp9GaO7RVkinyrYY5W6R,Lighthouse,['Patrick Watson'],48,Adventures In Your Own Backyard,spotify:track:4vqp9GaO7RVkinyrYY5W6R,0.281,0.169,2,-13.873,0,0.0307,0.755,0.416,0.138,0.155,138.267,audio_features,4vqp9GaO7RVkinyrYY5W6R,https://api.spotify.com/v1/tracks/4vqp9GaO7RVkinyrYY5W6R,https://api.spotify.com/v1/audio-analysis/4vqp9GaO7RVkinyrYY5W6R,286053,3,2012,0
0k4d5YPDr1r7FX77VdqWez,You Right,"['Doja Cat', 'The Weeknd']",74,Planet Her,,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,audio_features,,,,186173,4,2021,1
6fbXUe5U907TzwyLeUw4NA,Vasos Vacios,"['Celia Cruz', 'Los Fabulosos Cadillacs']",27,Duets,spotify:track:6fbXUe5U907TzwyLeUw4NA,0.706,0.533,7,-9.531,1,0.0376,0.466,0.000172,0.275,0.963,134.872,audio_features,6fbXUe5U907TzwyLeUw4NA,https://api.spotify.com/v1/tracks/6fbXUe5U907TzwyLeUw4NA,https://api.spotify.com/v1/audio-analysis/6fbXUe5U907TzwyLeUw4NA,278253,4,1997,0
52MTEiHk6zIzA4vz9fje3P,Nu Boo (feat. SOMIN of KARD),"['APOKI', 'KARD', 'SOMIN']",28,Nu Boo (feat. SOMIN of KARD),,0.593,0.932,11,-2.661,0,0.164,0.0387,0.0,0.0793,0.702,174.079,audio_features,,,,191010,4,2024,1
5bIxdJDX5Py7X7dRVWsieB,right here,['jocelvn'],19,right here,,0.609,0.684,6,-5.149,0,0.0669,0.107,0.000107,0.114,0.375,60.065,audio_features,,,,170469,4,2024,1
2uUFVnVFERNxUdcmvEs7LB,On Me - Remix,"['Lil Baby', 'Megan Thee Stallion']",44,Rap Time,spotify:track:2uUFVnVFERNxUdcmvEs7LB,0.867,0.576,6,-6.433,0,0.334,0.0023,0.0,0.148,0.417,77.983,audio_features,2uUFVnVFERNxUdcmvEs7LB,https://api.spotify.com/v1/tracks/2uUFVnVFERNxUdcmvEs7LB,https://api.spotify.com/v1/audio-analysis/2uUFVnVFERNxUdcmvEs7LB,135445,4,2022,0
54FV2rMVwLusAVnzROB0c1,Mesma História,"['Orochi', 'Caio Luccas', 'Pedro Lotto', 'Mainstreet', 'Galdino', 'Ribb']",71,Vida Cara (Deluxe),spotify:track:54FV2rMVwLusAVnzROB0c1,0.464,0.615,1,-5.943,0,0.164,0.594,0.0,0.135,0.486,70.047,audio_features,54FV2rMVwLusAVnzROB0c1,https://api.spotify.com/v1/tracks/54FV2rMVwLusAVnzROB0c1,https://api.spotify.com/v1/audio-analysis/54FV2rMVwLusAVnzROB0c1,163636,4,2023,0
1crWAviFf56Fmg9bEAE7hZ,Self Care,['DaChri'],6,Self Care,,0.669,0.721,9,-5.648,1,0.0548,0.0586,0.0,0.0862,0.675,95.027,audio_features,,,,193263,4,2023,1
1vkwPmlLgx7AoqO3uyso4e,Half Lover,['Cate Tomlinson'],36,Half Lover,,0.596,0.697,5,-5.038,0,0.083,0.154,0.0,0.66,0.594,139.845,audio_features,,,,170631,4,2024,1
